,rule,support,confidence,lift
1,Glucose_High → Outcome,0.1417910447761194,0.7378640776699029,2.3402079623140115
6,Age_Medium → Outcome,0.125,0.5075757575757576,1.609826071364533
161,SkinThickness_Low Pregnancies_Low → BMI_Low,0.1548507462686567,0.5533333333333333,1.7045210727969349
227,SkinThickness_Low Glucose_Medium → BMI_Low,0.1473880597014925,0.5374149659863946,1.6554851825787789
296,DiabetesPedigreeFunction_Low BMI_Low → SkinThickness_Low,0.1529850746268656,0.706896551724138,1.6123257520176084
297,SkinThickness_Low Age_Low → BMI_Low,0.1753731343283582,0.5911949685534591,1.8211523169232997
299,Age_Low BMI_Low → SkinThickness_Low,0.1753731343283582,0.7014925373134329,1.6
300,BMI_Low → SkinThickness_Low,0.1753731343283582,0.5402298850574713,1.8211523169232997
300,BMI_Low → Age_Low,0.1753731343283582,0.5402298850574713,1.8211523169232997
345,SkinThickness_Low Glucose_Medium Pregnancies_Low → BMI_Low,0.1063432835820895,0.5757575757575758,1.773598049460119
452,SkinThickness_Low DiabetesPedigreeFunction_Low Pregnancies_Low → BMI_Low,0.1063432835820895,0.5816326530612245,1.7916959887403237
455,DiabetesPedigreeFunction_Low Pregnancies_Low BMI_Low → SkinThickness_Low,0.1063432835820895,0.7125,1.6251063829787231
456,SkinThickness_Low Pregnancies_Low Age_Low → BMI_Low,0.1417910447761194,0.5891472868217054,1.8148445157266329
460,SkinThickness_Low Pregnancies_Low → Age_Low,0.1417910447761194,0.5066666666666667,2.026666666666667
460,SkinThickness_Low Pregnancies_Low → BMI_Low,0.1417910447761194,0.5066666666666667,2.026666666666667
462,Pregnancies_Low BMI_Low → SkinThickness_Low,0.1417910447761194,0.6280991735537189,2.1173657674515303
462,Pregnancies_Low BMI_Low → Age_Low,0.1417910447761194,0.6280991735537189,2.1173657674515303
463,Age_Low BMI_Low → SkinThickness_Low,0.1417910447761194,0.5671641791044776,2.026666666666667
463,Age_Low BMI_Low → Pregnancies_Low,0.1417910447761194,0.5671641791044776,2.026666666666667
478,Pregnancies_Low SkinThickness_Medium → BMI_Medium,0.1735074626865671,0.5636363636363637,1.66911099949774
478,Pregnancies_Low SkinThickness_Medium → Age_Low,0.1735074626865671,0.5636363636363637,1.66911099949774
479,BMI_Medium Pregnancies_Low → Age_Low,0.1735074626865671,0.5027027027027027,1.623184630413546
479,BMI_Medium Pregnancies_Low → SkinThickness_Medium,0.1735074626865671,0.5027027027027027,1.623184630413546
480,Age_Low SkinThickness_Medium → BMI_Medium,0.1735074626865671,0.5602409638554217,1.6231846304135458
480,Age_Low SkinThickness_Medium → Pregnancies_Low,0.1735074626865671,0.5602409638554217,1.6231846304135458
481,BMI_Medium Age_Low → Pregnancies_Low,0.1735074626865671,0.5138121546961326,1.66911099949774
481,BMI_Medium Age_Low → SkinThickness_Medium,0.1735074626865671,0.5138121546961326,1.66911099949774
530,SkinThickness_Low Glucose_Medium Age_Low → BMI_Low,0.1175373134328358,0.6237623762376239,1.9214749061113008
533,Glucose_Medium Age_Low BMI_Low → SkinThickness_Low,0.1175373134328358,0.7159090909090909,1.632882011605416
535,Glucose_Medium BMI_Low → SkinThickness_Low,0.1175373134328358,0.5478260869565218,1.8467596390484005
535,Glucose_Medium BMI_Low → Age_Low,0.1175373134328358,0.5478260869565218,1.8467596390484005
557,SkinThickness_Low BloodPressure_Medium Age_Low → BMI_Low,0.1007462686567164,0.5567010309278351,1.7148951297547104
561,BloodPressure_Medium BMI_Low → SkinThickness_Low,0.1007462686567164,0.5094339622641509,1.7173371306514773
561,BloodPressure_Medium BMI_Low → Age_Low,0.1007462686567164,0.5094339622641509,1.7173371306514773
585,SkinThickness_Low DiabetesPedigreeFunction_Low Age_Low → BMI_Low,0.1194029850746268,0.6274509803921569,1.9328375028172189
588,DiabetesPedigreeFunction_Low Age_Low BMI_Low → SkinThickness_Low,0.1194029850746268,0.711111111111111,1.6219385342789596
590,DiabetesPedigreeFunction_Low BMI_Low → SkinThickness_Low,0.1194029850746268,0.5517241379310345,1.8599002385599648
590,DiabetesPedigreeFunction_Low BMI_Low → Age_Low,0.1194029850746268,0.5517241379310345,1.8599002385599648
619,Glucose_Medium Age_Low SkinThickness_Medium → BMI_Medium,0.1007462686567164,0.5684210526315789,1.6468847795163584
619,Glucose_Medium Age_Low SkinThickness_Medium → Pregnancies_Low,0.1007462686567164,0.5684210526315789,1.6468847795163584
620,Glucose_Medium Pregnancies_Low SkinThickness_Medium → BMI_Medium,0.1007462686567164,0.5806451612903226,1.71947959365532
620,Glucose_Medium Pregnancies_Low SkinThickness_Medium → Age_Low,0.1007462686567164,0.5806451612903226,1.71947959365532
636,BloodPressure_Medium Age_Low SkinThickness_Medium → BMI_Medium,0.1231343283582089,0.5789473684210525,1.677382645803698
636,BloodPressure_Medium Age_Low SkinThickness_Medium → Pregnancies_Low,0.1231343283582089,0.5789473684210525,1.677382645803698
639,BloodPressure_Medium Pregnancies_Low SkinThickness_Medium → BMI_Medium,0.1231343283582089,0.6285714285714286,1.8614048934490923
639,BloodPressure_Medium Pregnancies_Low SkinThickness_Medium → Age_Low,0.1231343283582089,0.6285714285714286,1.8614048934490923
641,BloodPressure_Medium BMI_Medium Age_Low → Pregnancies_Low,0.1231343283582089,0.5454545454545454,1.771900826446281
641,BloodPressure_Medium BMI_Medium Age_Low → SkinThickness_Medium,0.1231343283582089,0.5454545454545454,1.771900826446281
642,BloodPressure_Medium BMI_Medium Pregnancies_Low → Age_Low,0.1231343283582089,0.5546218487394957,1.790827174243191
642,BloodPressure_Medium BMI_Medium Pregnancies_Low → SkinThickness_Medium,0.1231343283582089,0.5546218487394957,1.790827174243191
662,DiabetesPedigreeFunction_Low Pregnancies_Low Age_Low BMI_Low → SkinThickness_Low,0.1007462686567164,0.7200000000000001,1.642212765957447
663,SkinThickness_Low DiabetesPedigreeFunction_Low Pregnancies_Low Age_Low → BMI_Low,0.1007462686567164,0.6352941176470588,1.956997971602434
667,DiabetesPedigreeFunction_Low Age_Low BMI_Low → SkinThickness_Low,0.1007462686567164,0.6,2.144
667,DiabetesPedigreeFunction_Low Age_Low BMI_Low → Pregnancies_Low,0.1007462686567164,0.6,2.144
668,SkinThickness_Low DiabetesPedigreeFunction_Low Age_Low → Pregnancies_Low,0.1007462686567164,0.5294117647058824,2.3451628585318423
668,SkinThickness_Low DiabetesPedigreeFunction_Low Age_Low → BMI_Low,0.1007462686567164,0.5294117647058824,2.3451628585318423
670,Pregnancies_Low DiabetesPedigreeFunction_Low BMI_Low → SkinThickness_Low,0.1007462686567164,0.675,2.275471698113208
670,Pregnancies_Low DiabetesPedigreeFunction_Low BMI_Low → Age_Low,0.1007462686567164,0.675,2.275471698113208
671,SkinThickness_Low Pregnancies_Low DiabetesPedigreeFunction_Low → Age_Low,0.1007462686567164,0.5510204081632653,2.204081632653061
671,SkinThickness_Low Pregnancies_Low DiabetesPedigreeFunction_Low → BMI_Low,0.1007462686567164,0.5510204081632653,2.204081632653061
680,DiabetesPedigreeFunction_Low Age_Low SkinThickness_Medium → BMI_Medium,0.1082089552238805,0.58,1.6804324324324322
680,DiabetesPedigreeFunction_Low Age_Low SkinThickness_Medium → Pregnancies_Low,0.1082089552238805,0.58,1.6804324324324322
683,Pregnancies_Low DiabetesPedigreeFunction_Low SkinThickness_Medium → BMI_Medium,0.1082089552238805,0.5686274509803921,1.683891236052432
683,Pregnancies_Low DiabetesPedigreeFunction_Low SkinThickness_Medium → Age_Low,0.1082089552238805,0.5686274509803921,1.683891236052432
684,DiabetesPedigreeFunction_Low BMI_Medium Age_Low → Pregnancies_Low,0.1082089552238805,0.5272727272727272,1.7128374655647385
684,DiabetesPedigreeFunction_Low BMI_Medium Age_Low → SkinThickness_Medium,0.1082089552238805,0.5272727272727272,1.7128374655647385
